Object ID,Title,Object Name,Department,Culture,Period,Artist Display Name,Medium,Dimensions,Classification,Object Date,General_Text_Description,url
814897,Unknown,Painting,Asian Art,Nepal,Unknown,Unknown,Distemper and gold on cloth,Image: 35 3/4 × 26 3/4 in. (90.8 × 67.9 cm),Paintings,Early 20th century,"Unknown is a Unknown Painting by the Nepal artist.This piece, part of the Asian Art collection, is crafted using Distemper and gold on cloth. Measuring Image: 35 3/4 × 26 3/4 in. (90.8 × 67.9 cm), the work is classified as Paintings and was created in Early 20th century.",http://example_url_5067/
815476,"月岡芳年筆　「月百姿 源氏夕顔巻」|The Spirit of the Deceased Yūgao Entwined in Moonflower Vines, based on the print “The Lady of the Evening Faces,” from the series One Hundred Aspects of the Moon (Tsuki hyakushi: Genji Yūgao no maki) ",Hanging scroll,Asian Art,Japan,Meiji period (1868–1912),Tsukioka Yoshitoshi,Hanging scroll; ink and color on silk,"Image: 41 1/4 × 16 in. (104.8 × 40.6 cm)
Overall with mounting: 80 1/4 × 21 1/4 in. (203.8 × 54 cm)
Overall with knobs: 80 1/4 × 23 1/4 in. (203.8 × 59.1 cm)",Paintings,ca. 1892,"月岡芳年筆　「月百姿 源氏夕顔巻」|The Spirit of the Deceased Yūgao Entwined in Moonflower Vines, based on the print “The Lady of the Evening Faces,” from the series One Hundred Aspects of the Moon (Tsuki hyakushi: Genji Yūgao no maki)  is a Meiji period (1868–1912) Hanging scroll by the Japan artist Tsukioka Yoshitoshi. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 41 1/4 × 16 in. (104.8 × 40.6 cm)
Overall with mounting: 80 1/4 × 21 1/4 in. (203.8 × 54 cm)
Overall with knobs: 80 1/4 × 23 1/4 in. (203.8 × 59.1 cm), the work is classified as Paintings and was created in ca. 1892.",http://example_url_5068/
815478,"月岡芳年筆　「月百姿 石山の月」|Murasaki Shikibu at Ishiyamadera Temple, based on the print “The Moon at Ishiyama,” from the series One Hundred Aspects of the Moon (Tsuki hyakushi: Ishiyama no tsuki)",Hanging scroll,Asian Art,Japan,Meiji period (1868–1912),Tsukioka Yoshitoshi,Hanging scroll; ink and color on silk,"Image: 41 1/4 × 16 in. (104.8 × 40.6 cm)
Overall with mounting: 80 1/4 × 21 1/4 in. (203.8 × 54 cm)
Overall with knobs: 80 1/4 × 23 1/4 in. (203.8 × 59.1 cm)",Paintings,ca. 1892,"月岡芳年筆　「月百姿 石山の月」|Murasaki Shikibu at Ishiyamadera Temple, based on the print “The Moon at Ishiyama,” from the series One Hundred Aspects of the Moon (Tsuki hyakushi: Ishiyama no tsuki) is a Meiji period (1868–1912) Hanging scroll by the Japan artist Tsukioka Yoshitoshi. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 41 1/4 × 16 in. (104.8 × 40.6 cm)
Overall with mounting: 80 1/4 × 21 1/4 in. (203.8 × 54 cm)
Overall with knobs: 80 1/4 × 23 1/4 in. (203.8 × 59.1 cm), the work is classified as Paintings and was created in ca. 1892.",http://example_url_5069/
816191,"白衣観音?寒山?拾得図|Triptych of White-robed Kannon, Kanzan, and Jittoku",Hanging scrolls,Asian Art,Japan,Nanbokuchō (1336–1392)–Muromachi period (1392–1573),Unidentified artist,Set of three hanging scrolls; ink on silk;,"Image (a): 33 3/8 × 15 1/16 in. (84.8 × 38.3 cm)
Overall with mounting (a): 69 1/2 × 20 13/16 in. (176.5 × 52.9 cm)
Overall with knobs (a): 69 1/2 × 22 13/16 in. (176.5 × 57.9 cm)
Image (b): 33 5/16 × 14 1/16 in. (84.6 × 35.7 cm)
Overall with mounting (b): 69 1/2 × 19 7/8 in. (176.5 × 50.5 cm)
Overall with knobs (b): 69 1/2 × 21 7/8 in. (176.5 × 55.6 cm)
Image (c): 33 5/16 × 14 3/16 in. (84.6 × 36 cm)
Overall with mounting (c): 69 1/2 × 17 1/2 in. (176.5 × 44.5 cm)
Overall with knobs (c): 69 1/2 × 21 7/8 in. (176.5 × 55.6 cm)",Paintings,14th century,"白衣観音?寒山?拾得図|Triptych of White-robed Kannon, Kanzan, and Jittoku is a Nanbokuchō (1336–1392)–Muromachi period (1392–1573) Hanging scrolls by the Japan artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Set of three hanging scrolls; ink on silk;. Measuring Image (a): 33 3/8 × 15 1/16 in. (84.8 × 38.3 cm)
Overall with mounting (a): 69 1/2 × 20 13/16 in. (176.5 × 52.9 cm)
Overall with knobs (a): 69 1/2 × 22 13/16 in. (176.5 × 57.9 cm)
Image (b): 33 5/16 × 14 1/16 in. (84.6 × 35.7 cm)
Overall with mounting (b): 69 1/2 × 19 7/8 in. (176.5 × 50.5 cm)
Overall with knobs (b): 69 1/2 × 21 7/8 in. (176.5 × 55.6 cm)
Image (c): 33 5/16 × 14 3/16 in. (84.6 × 36 cm)
Overall with mounting (c): 69 1/2 × 17 1/2 in. (176.5 × 44.5 cm)
Overall with knobs (c): 69 1/2 × 21 7/8 in. (176.5 × 55.6 cm), the work is classified as Paintings and was created in 14th century.",http://example_url_5070/
816192,墨梅図|Ink Plum,Hanging scrolls,Asian Art,Japan,Muromachi period (1392–1573),Heisen (Byōsen) Myōshitsu,Pair of hanging scrolls; ink on paper,"Image: 34 1/16 × 13 1/16 in. (86.5 × 33.2 cm)
Overall with mounting: 62 1/2 × 17 1/2 in. (158.8 × 44.5 cm)
Overall with knobs: 62 1/2 × 19 5/16 in. (158.8 × 49.1 cm)",Paintings,15th century,"墨梅図|Ink Plum is a Muromachi period (1392–1573) Hanging scrolls by the Japan artist Heisen (Byōsen) Myōshitsu. This piece, part of the Asian Art collection, is crafted using Pair of hanging scrolls; ink on paper. Measuring Image: 34 1/16 × 13 1/16 in. (86.5 × 33.2 cm)
Overall with mounting: 62 1/2 × 17 1/2 in. (158.8 × 44.5 cm)
Overall with knobs: 62 1/2 × 19 5/16 in. (158.8 × 49.1 cm), the work is classified as Paintings and was created in 15th century.",http://example_url_5071/
816193,東坡戴笠図|Su Dongpo in a Borrowed Hat,Hanging scroll,Asian Art,Japan,Muromachi period (1392–1573),Unidentified|Osen Keisan,Hanging scroll; ink on paper,"Image: 30 5/16 × 7 1/2 in. (77 × 19 cm)
Overall with mounting: 59 1/16 × 11 7/8 in. (150 × 30.2 cm)
Overall with knobs: 59 1/16 × 13 9/16 in. (150 × 34.4 cm)",Paintings,late 15th century,"東坡戴笠図|Su Dongpo in a Borrowed Hat is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Unidentified|Osen Keisan. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 30 5/16 × 7 1/2 in. (77 × 19 cm)
Overall with mounting: 59 1/16 × 11 7/8 in. (150 × 30.2 cm)
Overall with knobs: 59 1/16 × 13 9/16 in. (150 × 34.4 cm), the work is classified as Paintings and was created in late 15th century.",http://example_url_5072/
816194,相阿弥筆　山水図|Landscape,Hanging scroll,Asian Art,Japan,Muromachi period (1392–1573),Sōami,Hanging scroll; ink on paper,"Image: 13 3/8 × 18 3/16 in. (34 × 46.2 cm)
Overall with mounting: 45 3/4 × 22 3/4 in. (116.2 × 57.8 cm)
Overall with knobs: 45 3/4 × 24 13/16 in. (116.2 × 63 cm)",Paintings,15th–early 16th century,"相阿弥筆　山水図|Landscape is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Sōami. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 13 3/8 × 18 3/16 in. (34 × 46.2 cm)
Overall with mounting: 45 3/4 × 22 3/4 in. (116.2 × 57.8 cm)
Overall with knobs: 45 3/4 × 24 13/16 in. (116.2 × 63 cm), the work is classified as Paintings and was created in 15th–early 16th century.",http://example_url_5073/
816195,狩野之信筆　松鷹図|Hawk on a Pine,Hanging scroll,Asian Art,Japan,Muromachi period (1392–1573),Kano Yukinobu 狩野之信,Hanging scroll; ink on paper,"Image: 32 7/8 × 16 7/16 in. (83.5 × 41.7 cm)
Overall with mounting: 63 3/8 × 20 3/4 in. (161 × 52.7 cm)
Overall with knobs: 63 3/8 × 22 15/16 in. (161 × 58.3 cm)",Paintings,mid-16th century,"狩野之信筆　松鷹図|Hawk on a Pine is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Kano Yukinobu 狩野之信. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 32 7/8 × 16 7/16 in. (83.5 × 41.7 cm)
Overall with mounting: 63 3/8 × 20 3/4 in. (161 × 52.7 cm)
Overall with knobs: 63 3/8 × 22 15/16 in. (161 × 58.3 cm), the work is classified as Paintings and was created in mid-16th century.",http://example_url_5074/
816196,土岐洞文筆　雪景山水図|Snowy Landscape,Hanging scroll,Asian Art,Japan,Muromachi period (1392–1573),Toki Tōbun,"Fan mounted as a hanging scroll; ink, gold wash, and mica on paper","Image: W. 18 1/2 in. (47 cm)
Overall with mounting: 50 × 26 in. (127 × 66 cm)
Overall with knobs: 50 × 27 15/16 in. (127 × 71 cm)",Paintings,ca. 1550,"土岐洞文筆　雪景山水図|Snowy Landscape is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Toki Tōbun. This piece, part of the Asian Art collection, is crafted using Fan mounted as a hanging scroll; ink, gold wash, and mica on paper. Measuring Image: W. 18 1/2 in. (47 cm)
Overall with mounting: 50 × 26 in. (127 × 66 cm)
Overall with knobs: 50 × 27 15/16 in. (127 × 71 cm), the work is classified as Paintings and was created in ca. 1550.",http://example_url_5075/
816200,俵屋宗達筆　白鷺図|White Heron,Hanging scroll,Asian Art,Japan,Momoyama (1573–1615)–Edo period (1615–1868),Tawaraya Sōtatsu,Hanging scroll; ink on paper,"Image: 42 15/16 × 17 11/16 in. (109 × 44.9 cm)
Overall with mounting: 79 1/8 × 22 13/16 in. (201 × 57.9 cm)
Overall with knobs: 79 1/8 × 25 9/16 in. (201 × 64.9 cm)",Paintings,early 17th century,"俵屋宗達筆　白鷺図|White Heron is a Momoyama (1573–1615)–Edo period (1615–1868) Hanging scroll by the Japan artist Tawaraya Sōtatsu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 42 15/16 × 17 11/16 in. (109 × 44.9 cm)
Overall with mounting: 79 1/8 × 22 13/16 in. (201 × 57.9 cm)
Overall with knobs: 79 1/8 × 25 9/16 in. (201 × 64.9 cm), the work is classified as Paintings and was created in early 17th century.",http://example_url_5076/
816202,曽我二直庵筆　鷹図|Hawks,Hanging scrolls,Asian Art,Japan,Edo period (1615–1868),Soga Nichokuan,Pair of hanging scrolls; ink on paper,"Image: 49 15/16 × 22 3/8 in. (126.8 × 56.8 cm)
Overall with mounting: 81 5/16 × 27 1/16 in. (206.5 × 68.7 cm)
Overall with knobs: 81 5/16 × 29 3/16 in. (206.5 × 74.1 cm)",Paintings,mid-17th century,"曽我二直庵筆　鷹図|Hawks is a Edo period (1615–1868) Hanging scrolls by the Japan artist Soga Nichokuan. This piece, part of the Asian Art collection, is crafted using Pair of hanging scrolls; ink on paper. Measuring Image: 49 15/16 × 22 3/8 in. (126.8 × 56.8 cm)
Overall with mounting: 81 5/16 × 27 1/16 in. (206.5 × 68.7 cm)
Overall with knobs: 81 5/16 × 29 3/16 in. (206.5 × 74.1 cm), the work is classified as Paintings and was created in mid-17th century.",http://example_url_5077/
816203,風流踊図 屏風|Festive Dancing at a Samurai Residence (Fūryū odori zu byōbu),Screen,Asian Art,Japan,Edo period (1615–1868),Unidentified artist,Four-panel folding screen; ink and color on paper,19 13/16 × 70 7/8 in. (50.4 × 180 cm),Paintings,ca. 1660,"風流踊図 屏風|Festive Dancing at a Samurai Residence (Fūryū odori zu byōbu) is a Edo period (1615–1868) Screen by the Japan artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Four-panel folding screen; ink and color on paper. Measuring 19 13/16 × 70 7/8 in. (50.4 × 180 cm), the work is classified as Paintings and was created in ca. 1660.",http://example_url_5078/
816204,男舞図|Dancer with a Sword,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Unidentified,Hanging scroll; ink and color on paper,"Image: 17 5/16 × 10 13/16 in. (44 × 27.5 cm)
Overall with mounting: 50 3/8 × 19 1/8 in. (128 × 48.6 cm)
Overall with knobs: 50 3/8 × 21 1/4 in. (128 × 54 cm)",Paintings,ca. 1670,"男舞図|Dancer with a Sword is a Edo period (1615–1868) Hanging scroll by the Japan artist Unidentified. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 17 5/16 × 10 13/16 in. (44 × 27.5 cm)
Overall with mounting: 50 3/8 × 19 1/8 in. (128 × 48.6 cm)
Overall with knobs: 50 3/8 × 21 1/4 in. (128 × 54 cm), the work is classified as Paintings and was created in ca. 1670.",http://example_url_5079/
816205,「風」：詩歌巻断簡|Poems on “Wind” from Japanese and Chinese and Poems to Sing ,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Horie Yorinao (Tōgen),Hanging scroll; ink and color on paper,"Image: 10 5/8 × 16 3/8 in. (27 × 41.6 cm)
Overall with mounting: 46 × 21 1/8 in. (116.8 × 53.7 cm)
Overall with knobs: 46 × 23 1/4 in. (116.8 × 59.1 cm)",Paintings,1670,"「風」：詩歌巻断簡|Poems on “Wind” from Japanese and Chinese and Poems to Sing  is a Edo period (1615–1868) Hanging scroll by the Japan artist Horie Yorinao (Tōgen). This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 10 5/8 × 16 3/8 in. (27 × 41.6 cm)
Overall with mounting: 46 × 21 1/8 in. (116.8 × 53.7 cm)
Overall with knobs: 46 × 23 1/4 in. (116.8 × 59.1 cm), the work is classified as Paintings and was created in 1670.",http://example_url_5080/
816206,唐美人図  (Tō bijin zu)|Chinese Beauty,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Yokoi Kinkoku  横井金谷,Hanging scroll; ink and color on silk,"Image: 44 1/16 × 14 1/16 in. (111.9 × 35.7 cm)
Overall with mounting: 76 3/16 × 18 11/16 in. (193.5 × 47.5 cm)
Overall with knobs: 76 3/16 × 20 7/8 in. (193.5 × 53 cm)",Paintings,"8th month, 1797","唐美人図  (Tō bijin zu)|Chinese Beauty is a Edo period (1615–1868) Hanging scroll by the Japan artist Yokoi Kinkoku  横井金谷. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 44 1/16 × 14 1/16 in. (111.9 × 35.7 cm)
Overall with mounting: 76 3/16 × 18 11/16 in. (193.5 × 47.5 cm)
Overall with knobs: 76 3/16 × 20 7/8 in. (193.5 × 53 cm), the work is classified as Paintings and was created in 8th month, 1797.",http://example_url_5081/
816209,照山元瑶筆　隠元隆琦 ? 木庵性瑫賛　一葉観音図 (Ichiyō Kannon zu)|Kannon on a Lotus Petal,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Muan Xingtao (Mokuan Shōtō) 木庵性瑫|Yinyuan Longqui (Ingen Ryūki) 隱元隆琦|Shōzan Gen’yō 照山元瑶,Hanging scroll; ink and color on paper,"Image: 16 9/16 × 23 7/16 in. (42 × 59.5 cm)
Overall with mounting: 53 3/8 × 29 in. (135.6 × 73.7 cm)
Overall with knobs: 53 3/8 × 31 1/8 in. (135.6 × 79.1 cm)",Paintings,1672,"照山元瑶筆　隠元隆琦 ? 木庵性瑫賛　一葉観音図 (Ichiyō Kannon zu)|Kannon on a Lotus Petal is a Edo period (1615–1868) Hanging scroll by the Japan artist Muan Xingtao (Mokuan Shōtō) 木庵性瑫|Yinyuan Longqui (Ingen Ryūki) 隱元隆琦|Shōzan Gen’yō 照山元瑶. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 16 9/16 × 23 7/16 in. (42 × 59.5 cm)
Overall with mounting: 53 3/8 × 29 in. (135.6 × 73.7 cm)
Overall with knobs: 53 3/8 × 31 1/8 in. (135.6 × 79.1 cm), the work is classified as Paintings and was created in 1672.",http://example_url_5082/
816210,望月玉蟾筆　真珠庵蔵百鬼夜行絵巻図|Copy of Night Parade of One Hundred Demons from the Shinjuan Collection,Handscroll,Asian Art,Japan,Edo period (1615–1868),Mochizuki Gyokusen,Handscroll; ink and color on paper,"Image: 12 3/8 in. × 11 ft. 7/8 in. (31.4 × 337.5 cm)
Overall with mounting: 12 7/16 in. × 13 ft. 1 1/2 in. (31.6 × 400 cm)
Overall with knobs: 13 3/4 in. × 13 ft. 1 1/2 in. (34.9 × 400 cm)",Paintings,18th century,"望月玉蟾筆　真珠庵蔵百鬼夜行絵巻図|Copy of Night Parade of One Hundred Demons from the Shinjuan Collection is a Edo period (1615–1868) Handscroll by the Japan artist Mochizuki Gyokusen. This piece, part of the Asian Art collection, is crafted using Handscroll; ink and color on paper. Measuring Image: 12 3/8 in. × 11 ft. 7/8 in. (31.4 × 337.5 cm)
Overall with mounting: 12 7/16 in. × 13 ft. 1 1/2 in. (31.6 × 400 cm)
Overall with knobs: 13 3/4 in. × 13 ft. 1 1/2 in. (34.9 × 400 cm), the work is classified as Paintings and was created in 18th century.",http://example_url_5083/
816211,柳沢淇園筆　竹石図|Rock and Bamboo,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Yanagisawa Kien,Hanging scroll; ink and color on silk,"Image: 44 5/16 × 21 1/4 in. (112.6 × 54 cm)
Overall with mounting: 79 1/8 × 26 9/16 in. (201 × 67.5 cm)
Overall with knobs: 79 1/8 × 28 11/16 in. (201 × 72.9 cm)",Paintings,18th century,"柳沢淇園筆　竹石図|Rock and Bamboo is a Edo period (1615–1868) Hanging scroll by the Japan artist Yanagisawa Kien. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 44 5/16 × 21 1/4 in. (112.6 × 54 cm)
Overall with mounting: 79 1/8 × 26 9/16 in. (201 × 67.5 cm)
Overall with knobs: 79 1/8 × 28 11/16 in. (201 × 72.9 cm), the work is classified as Paintings and was created in 18th century.",http://example_url_5084/
816213,宮川一笑筆　武士と若衆|Samurai and Wakashu (Male Youth),Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Miyagawa Isshō,Hanging scroll; ink and color on silk,"Image: 33 3/8 × 17 5/16 in. (84.8 × 44 cm)
Overall with mounting: 70 1/4 × 22 3/8 in. (178.4 × 56.8 cm)
Overall with knobs: 70 1/4 × 24 1/8 in. (178.4 × 61.3 cm)",Paintings,early 18th century,"宮川一笑筆　武士と若衆|Samurai and Wakashu (Male Youth) is a Edo period (1615–1868) Hanging scroll by the Japan artist Miyagawa Isshō. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 33 3/8 × 17 5/16 in. (84.8 × 44 cm)
Overall with mounting: 70 1/4 × 22 3/8 in. (178.4 × 56.8 cm)
Overall with knobs: 70 1/4 × 24 1/8 in. (178.4 × 61.3 cm), the work is classified as Paintings and was created in early 18th century.",http://example_url_5085/
816214,勝川春章筆  佛母恵選賛　江口の君図|Courtesan of Eguchi,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Katsukawa Shunshō 勝川春章|Butsumo Keisen,Hanging scroll; ink and color on paper,"Image: 14 7/8 × 20 7/16 in. (37.8 × 51.9 cm)
Overall with mounting: 48 1/16 × 25 1/4 in. (122 × 64.1 cm)
Overall with knobs: 48 1/16 × 27 3/8 in. (122.1 × 69.5 cm)",Paintings,painting:1770?80; inscription: 1820s–30s,"勝川春章筆  佛母恵選賛　江口の君図|Courtesan of Eguchi is a Edo period (1615–1868) Hanging scroll by the Japan artist Katsukawa Shunshō 勝川春章|Butsumo Keisen. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 14 7/8 × 20 7/16 in. (37.8 × 51.9 cm)
Overall with mounting: 48 1/16 × 25 1/4 in. (122 × 64.1 cm)
Overall with knobs: 48 1/16 × 27 3/8 in. (122.1 × 69.5 cm), the work is classified as Paintings and was created in painting:1770?80; inscription: 1820s–30s.",http://example_url_5086/
816215,Unknown,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Maruyama ōkyo 円山応挙,Hanging scroll; ink on paper,"Image: 29 7/8 × 11 7/16 in. (75.9 × 29.1 cm)
Overall with mounting: 60 7/16 × 15 1/2 in. (153.5 × 39.4 cm)
Overall with knobs: 60 7/16 × 17 15/16 in. (153.5 × 45.6 cm)",Paintings,second half 18th century,"Unknown is a Edo period (1615–1868) Hanging scroll by the Japan artist Maruyama ōkyo 円山応挙. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 29 7/8 × 11 7/16 in. (75.9 × 29.1 cm)
Overall with mounting: 60 7/16 × 15 1/2 in. (153.5 × 39.4 cm)
Overall with knobs: 60 7/16 × 17 15/16 in. (153.5 × 45.6 cm), the work is classified as Paintings and was created in second half 18th century.",http://example_url_5087/
816216,松村呉春筆　賣魚図|Fish Market,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Matsumura Goshun,Hanging scroll; ink and color on silk,"Image: 41 5/16 × 18 5/16 in. (105 × 46.5 cm)
Overall with mounting: 71 1/4 × 23 3/8 in. (181 × 59.4 cm)
Overall with knobs: 71 1/4 × 25 9/16 in. (181 × 64.9 cm)",Paintings,1780s,"松村呉春筆　賣魚図|Fish Market is a Edo period (1615–1868) Hanging scroll by the Japan artist Matsumura Goshun. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 41 5/16 × 18 5/16 in. (105 × 46.5 cm)
Overall with mounting: 71 1/4 × 23 3/8 in. (181 × 59.4 cm)
Overall with knobs: 71 1/4 × 25 9/16 in. (181 × 64.9 cm), the work is classified as Paintings and was created in 1780s.",http://example_url_5088/
816259,岸駒筆　寿老人図|Jurōjin,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Gan Ku (Kishi Ganku),Hanging scroll; ink and color on silk,"Image: 55 1/16 × 22 7/16 in. (139.8 × 57 cm)
Overall with mounting: 83 1/2 × 29 11/16 in. (212.1 × 75.4 cm)
Overall with knobs: 83 1/2 × 31 13/16 in. (212.1 × 80.8 cm)",Paintings,1838,"岸駒筆　寿老人図|Jurōjin is a Edo period (1615–1868) Hanging scroll by the Japan artist Gan Ku (Kishi Ganku). This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 55 1/16 × 22 7/16 in. (139.8 × 57 cm)
Overall with mounting: 83 1/2 × 29 11/16 in. (212.1 × 75.4 cm)
Overall with knobs: 83 1/2 × 31 13/16 in. (212.1 × 80.8 cm), the work is classified as Paintings and was created in 1838.",http://example_url_5089/
816260,岡田半江筆　 溪山秋社図|Autumn Festival on a Mountain,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Okada Hankō,Hanging scroll; ink and color on satin,"Image: 55 7/16 × 15 1/16 in. (140.8 × 38.3 cm)
Overall with mounting: 85 1/16 × 22 7/8 in. (216 × 58.1 cm)
Overall with knobs: 85 1/16 × 25 7/16 in. (216 × 64.6 cm)",Paintings,first half of the 19th century,"岡田半江筆　 溪山秋社図|Autumn Festival on a Mountain is a Edo period (1615–1868) Hanging scroll by the Japan artist Okada Hankō. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on satin. Measuring Image: 55 7/16 × 15 1/16 in. (140.8 × 38.3 cm)
Overall with mounting: 85 1/16 × 22 7/8 in. (216 × 58.1 cm)
Overall with knobs: 85 1/16 × 25 7/16 in. (216 × 64.6 cm), the work is classified as Paintings and was created in first half of the 19th century.",http://example_url_5090/
816261,冷泉為恭筆　圓融院船岡山子日御遊図|Emperor Enyū’s Outing to Funaokayama on the First Day of the Rat in the New Year,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),Reizei Tamechika,Hanging scroll; ink and color on paper,"Image: 61 13/16 × 37 1/2 in. (157 × 95.3 cm)
Overall with mounting: 93 11/16 × 44 3/8 in. (238 × 112.7 cm)
Overall with knobs: 93 11/16 × 46 3/8 in. (238 × 117.8 cm)",Paintings,19th century,"冷泉為恭筆　圓融院船岡山子日御遊図|Emperor Enyū’s Outing to Funaokayama on the First Day of the Rat in the New Year is a Edo period (1615–1868) Hanging scroll by the Japan artist Reizei Tamechika. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 61 13/16 × 37 1/2 in. (157 × 95.3 cm)
Overall with mounting: 93 11/16 × 44 3/8 in. (238 × 112.7 cm)
Overall with knobs: 93 11/16 × 46 3/8 in. (238 × 117.8 cm), the work is classified as Paintings and was created in 19th century.",http://example_url_5091/
816262,太田垣蓮月書 「野に山に」の歌|Waka Poem: “Across the fields and hills…”,Hanging scroll,Asian Art,Japan,Edo period (1615–1868),ōtagaki Rengetsu,Hanging scroll; ink on paper,"Image: 39 15/16 × 10 1/4 in. (101.5 × 26 cm)
Overall with mounting: 67 11/16 × 15 3/4 in. (172 × 40 cm)
Overall with knobs: 67 11/16 × 17 15/16 in. (171.9 × 45.6 cm)",Paintings,19th century,"太田垣蓮月書 「野に山に」の歌|Waka Poem: “Across the fields and hills…” is a Edo period (1615–1868) Hanging scroll by the Japan artist ōtagaki Rengetsu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 39 15/16 × 10 1/4 in. (101.5 × 26 cm)
Overall with mounting: 67 11/16 × 15 3/4 in. (172 × 40 cm)
Overall with knobs: 67 11/16 × 17 15/16 in. (171.9 × 45.6 cm), the work is classified as Paintings and was created in 19th century.",http://example_url_5092/
816272,Portrait of a Lady,Painting,Islamic Art,Unknown,Unknown,Unknown,Oil on canvas,"Painting:
              H. 60 1/4 in. (153 cm)
              W. 36 in. (91.4 cm)
Framed:
              H. 65 1/4 in. (165.7 cm)
              W. 40 in. (101.6 cm)",Paintings,mid-17th century,"Portrait of a Lady is a Unknown Painting by the Unknown artist.This piece, part of the Islamic Art collection, is crafted using Oil on canvas. Measuring Painting:
              H. 60 1/4 in. (153 cm)
              W. 36 in. (91.4 cm)
Framed:
              H. 65 1/4 in. (165.7 cm)
              W. 40 in. (101.6 cm), the work is classified as Paintings and was created in mid-17th century.",http://example_url_5093/
816514,Madonna and Child with the Infant Saint John the Baptist,Painting,European Paintings,Unknown,Unknown,Orsola Maddalena Caccia,Oil on canvas,38 3/8 × 38 in. (97.5 × 96.5 cm),Paintings,ca. 1625,"Madonna and Child with the Infant Saint John the Baptist is a Unknown Painting by the Unknown artist Orsola Maddalena Caccia. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 38 3/8 × 38 in. (97.5 × 96.5 cm), the work is classified as Paintings and was created in ca. 1625.",http://example_url_5094/
816515,Allegory of Sacred and Profane Love,Painting,European Paintings,Unknown,Unknown,Michele Desubleo,Oil on canvas,59 × 76 1/2 in. (149.9 × 194.3 cm),Paintings,1665–75,"Allegory of Sacred and Profane Love is a Unknown Painting by the Unknown artist Michele Desubleo. This piece, part of the European Paintings collection, is crafted using Oil on canvas. Measuring 59 × 76 1/2 in. (149.9 × 194.3 cm), the work is classified as Paintings and was created in 1665–75.",http://example_url_5095/
816519,Still Life of Grapes and Peaches,Painting,European Paintings,Unknown,Unknown,Panfilo Nuvolone,Oil on wood,14 3/16 × 17 1/2 in. (36 × 44.5 cm),Paintings,ca. 1617,"Still Life of Grapes and Peaches is a Unknown Painting by the Unknown artist Panfilo Nuvolone. This piece, part of the European Paintings collection, is crafted using Oil on wood. Measuring 14 3/16 × 17 1/2 in. (36 × 44.5 cm), the work is classified as Paintings and was created in ca. 1617.",http://example_url_5096/
